Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_un_01d_1	109	83944	88459	0.6166	0.6498
m_GR_un_01d_1	110	84579	85870	0.6213	0.6308
m_GR_un_01d_1	111	85823	80218	0.6304	0.5892
m_GR_un_01d_1	112	84788	71626	0.6228	0.5261
m_GR_un_01d_1	113	84330	63012	0.6194	0.4629
m_GR_un_01d_1	114	84393	57363	0.6199	0.4214
m_GR_un_01d_1	115	85494	57280	0.628	0.4207
m_GR_un_01d_1	116	86384	56561	0.6345	0.4155
m_GR_un_01d_1	117	88226	58815	0.6481	0.432
m_GR_un_01d_1	118	94133	96402	0.6915	0.7081
m_GR_un_01d_1	119	94297	96942	0.6927	0.7121
m_GR_un_01d_1	120	94039	94602	0.6908	0.6949
m_GR_un_01d_1	121	93455	89227	0.6865	0.6554
m_GR_un_01d_1	122	93315	77721	0.6854	0.5709
m_GR_un_01d_1	123	94332	68215	0.6929	0.5011
m_GR_un_01d_1	124	94378	63082	0.6933	0.4634
m_GR_un_01d_1	125	94387	62821	0.6933	0.4614
m_GR_un_01d_1	126	96888	64471	0.7117	0.4736
m_GR_un_01d_1	127	96206	63554	0.7067	0.4668
m_GR_un_01d_1	128	99645	100086	0.7319	0.7352
m_GR_un_01d_1	129	101318	101647	0.7442	0.7466
m_GR_un_01d_1	130	101497	100339	0.7455	0.737
m_GR_un_01d_1	131	103768	100400	0.7622	0.7375
m_GR_un_01d_1	132	101730	96749	0.7473	0.7107
m_GR_un_01d_1	133	101965	96988	0.749	0.7124
m_GR_un_01d_1	134	102573	97486	0.7534	0.7161
m_GR_un_01d_1	135	102400	97192	0.7522	0.7139
m_GR_un_01d_1	136	101122	95813	0.7428	0.7038
m_GR_un_01d_1	137	98081	97371	0.7205	0.7152
m_GR_un_01d_1	138	102492	102367	0.7529	0.7519
m_GR_un_01d_1	139	105404	105060	0.7742	0.7717
m_GR_un_01d_1	140	103337	103125	0.7591	0.7575
m_GR_un_01d_1	141	99010	99003	0.7273	0.7272
m_GR_un_01d_1	142	99678	99583	0.7322	0.7315
m_GR_un_01d_1	143	99633	99767	0.7319	0.7328
m_GR_un_01d_1	144	103798	105091	0.7624	0.7719
m_GR_un_01d_1	150	6383044	6377625	46.8865	46.8467
m_GR_un_01d_2	20	618	729	0.0062	0.0073
m_GR_un_01d_2	21	836	991	0.0084	0.0099
m_GR_un_01d_2	22	1085	1566	0.0109	0.0157
m_GR_un_01d_2	23	1652	2153	0.0165	0.0215
m_GR_un_01d_2	24	1995	2792	0.02	0.0279
m_GR_un_01d_2	25	2239	3521	0.0224	0.0352
m_GR_un_01d_2	26	2905	3894	0.0291	0.039
m_GR_un_01d_2	27	3616	4947	0.0362	0.0495
m_GR_un_01d_2	28	4538	5823	0.0454	0.0583
m_GR_un_01d_2	29	5260	6541	0.0526	0.0655
m_GR_un_01d_2	30	6504	7428	0.0651	0.0743
m_GR_un_01d_2	31	6697	8070	0.067	0.0808
m_GR_un_01d_2	32	7906	8941	0.0791	0.0895
m_GR_un_01d_2	33	8404	9349	0.0841	0.0936
m_GR_un_01d_2	34	8921	10297	0.0893	0.103
m_GR_un_01d_2	35	9330	10793	0.0934	0.108
m_GR_un_01d_2	36	9695	11087	0.097	0.1109
m_GR_un_01d_2	37	10156	11743	0.1016	0.1175
m_GR_un_01d_2	38	10992	12562	0.11	0.1257
m_GR_un_01d_2	39	11382	12519	0.1139	0.1253
m_GR_un_01d_2	40	11926	13524	0.1193	0.1353
m_GR_un_01d_2	41	12516	14118	0.1252	0.1413
m_GR_un_01d_2	42	13340	14327	0.1335	0.1434
m_GR_un_01d_2	43	13306	14495	0.1332	0.1451
m_GR_un_01d_2	44	13835	15711	0.1384	0.1572
m_GR_un_01d_2	45	14535	16198	0.1455	0.1621
m_GR_un_01d_2	46	14728	16798	0.1474	0.1681
m_GR_un_01d_2	47	14860	16845	0.1487	0.1686
m_GR_un_01d_2	48	15575	17580	0.1559	0.1759
m_GR_un_01d_2	49	15731	18193	0.1574	0.1821
m_GR_un_01d_2	50	16826	18477	0.1684	0.1849
m_GR_un_01d_2	51	17523	19285	0.1754	0.193
m_GR_un_01d_2	52	18230	19399	0.1824	0.1941
m_GR_un_01d_2	53	18620	20738	0.1863	0.2075
m_GR_un_01d_2	54	19310	20573	0.1932	0.2059
m_GR_un_01d_2	55	19320	21495	0.1933	0.2151
m_GR_un_01d_2	56	19659	21919	0.1967	0.2193
m_GR_un_01d_2	57	20317	22842	0.2033	0.2286
m_GR_un_01d_2	58	21030	23446	0.2105	0.2346
m_GR_un_01d_2	59	21016	23649	0.2103	0.2367
m_GR_un_01d_2	60	22210	24605	0.2223	0.2462
m_GR_un_01d_2	61	23153	24966	0.2317	0.2498
m_GR_un_01d_2	62	23480	25862	0.235	0.2588
m_GR_un_01d_2	63	24028	27303	0.2405	0.2732
m_GR_un_01d_2	64	25115	27362	0.2513	0.2738
m_GR_un_01d_2	65	25897	29142	0.2592	0.2916
m_GR_un_01d_2	66	26391	29349	0.2641	0.2937
m_GR_un_01d_2	67	27202	31381	0.2722	0.314
m_GR_un_01d_2	68	27877	31313	0.279	0.3134
m_GR_un_01d_2	69	28089	31571	0.2811	0.3159
m_GR_un_01d_2	70	29000	32581	0.2902	0.326
m_GR_un_01d_2	71	29464	32883	0.2949	0.3291
m_GR_un_01d_2	72	31017	34216	0.3104	0.3424
m_GR_un_01d_2	73	31656	35586	0.3168	0.3561
m_GR_un_01d_2	74	32620	36303	0.3264	0.3633
m_GR_un_01d_2	75	33551	37477	0.3358	0.375
m_GR_un_01d_2	76	34529	37832	0.3455	0.3786
m_GR_un_01d_2	77	35164	38884	0.3519	0.3891
m_GR_un_01d_2	78	35882	39855	0.3591	0.3988
m_GR_un_01d_2	79	36527	41662	0.3655	0.4169
m_GR_un_01d_2	80	37809	42392	0.3784	0.4242
m_GR_un_01d_2	81	38615	44470	0.3864	0.445
m_GR_un_01d_2	82	39578	44546	0.3961	0.4458
m_GR_un_01d_2	83	40650	45167	0.4068	0.452
m_GR_un_01d_2	84	42109	46291	0.4214	0.4632
m_GR_un_01d_2	85	43412	48454	0.4344	0.4849
m_GR_un_01d_2	86	44089	47597	0.4412	0.4763
m_GR_un_01d_2	87	45841	49426	0.4587	0.4946
m_GR_un_01d_2	88	46609	50089	0.4664	0.5012
m_GR_un_01d_2	89	47232	51943	0.4727	0.5198
m_GR_un_01d_2	90	47736	52652	0.4777	0.5269
m_GR_un_01d_2	91	48540	54106	0.4857	0.5414
m_GR_un_01d_2	92	49121	54997	0.4916	0.5504
m_GR_un_01d_2	93	51051	56494	0.5109	0.5653
m_GR_un_01d_2	94	51940	57967	0.5198	0.5801
m_GR_un_01d_2	95	53410	59215	0.5345	0.5926
m_GR_un_01d_2	96	55045	59608	0.5508	0.5965
m_GR_un_01d_2	97	56048	61845	0.5609	0.6189
m_GR_un_01d_2	98	56838	61246	0.5688	0.6129
m_GR_un_01d_2	99	58247	63506	0.5829	0.6355
m_GR_un_01d_2	100	59056	64510	0.591	0.6456
m_GR_un_01d_2	101	60059	67378	0.601	0.6743
m_GR_un_01d_2	102	62446	65797	0.6249	0.6584
m_GR_un_01d_2	103	62070	67806	0.6211	0.6785
m_GR_un_01d_2	104	63078	68932	0.6312	0.6898
m_GR_un_01d_2	105	64679	69683	0.6473	0.6973
m_GR_un_01d_2	106	66401	69955	0.6645	0.7001
m_GR_un_01d_2	107	66797	71684	0.6684	0.7174
m_GR_un_01d_2	108	68442	72189	0.6849	0.7224
m_GR_un_01d_2	109	69000	72094	0.6905	0.7215
m_GR_un_01d_2	110	68796	70349	0.6885	0.704
m_GR_un_01d_2	111	69176	65214	0.6923	0.6526
m_GR_un_01d_2	112	67782	58510	0.6783	0.5855
m_GR_un_01d_2	113	67819	50999	0.6787	0.5104
m_GR_un_01d_2	114	68060	47359	0.6811	0.4739
m_GR_un_01d_2	115	69487	47710	0.6954	0.4774
m_GR_un_01d_2	116	69169	47216	0.6922	0.4725
m_GR_un_01d_2	117	71026	48694	0.7108	0.4873
m_GR_un_01d_2	118	76315	78431	0.7637	0.7849
m_GR_un_01d_2	119	76806	77769	0.7686	0.7782
m_GR_un_01d_2	120	76317	76382	0.7637	0.7644
m_GR_un_01d_2	121	76614	72933	0.7667	0.7299
m_GR_un_01d_2	122	76745	64391	0.768	0.6444
m_GR_un_01d_2	123	75274	56170	0.7533	0.5621
m_GR_un_01d_2	124	76394	52648	0.7645	0.5269
m_GR_un_01d_2	125	75921	52003	0.7598	0.5204
m_GR_un_01d_2	126	77579	53049	0.7763	0.5309
m_GR_un_01d_2	127	77019	51996	0.7707	0.5203
m_GR_un_01d_2	128	81812	82202	0.8187	0.8226
m_GR_un_01d_2	129	82210	82250	0.8227	0.8231
m_GR_un_01d_2	130	83256	82253	0.8332	0.8231
m_GR_un_01d_2	131	84158	81200	0.8422	0.8126
m_GR_un_01d_2	132	82494	78916	0.8255	0.7897
m_GR_un_01d_2	133	82342	78172	0.824	0.7823
m_GR_un_01d_2	134	81900	77997	0.8196	0.7805
m_GR_un_01d_2	135	81746	77742	0.818	0.778
m_GR_un_01d_2	136	81079	77184	0.8114	0.7724
m_GR_un_01d_2	137	77574	77118	0.7763	0.7717
m_GR_un_01d_2	138	81973	81870	0.8203	0.8193
m_GR_un_01d_2	139	82304	82185	0.8236	0.8224
m_GR_un_01d_2	140	82248	81924	0.8231	0.8198
m_GR_un_01d_2	141	78703	78853	0.7876	0.7891
m_GR_un_01d_2	142	77423	77374	0.7748	0.7743
m_GR_un_01d_2	143	78686	78685	0.7874	0.7874
m_GR_un_01d_2	144	80383	81225	0.8044	0.8128
m_GR_un_01d_2	150	4670522	4666343	46.7387	46.6968
m_GR_un_01d_3	20	460	554	0.0036	0.0044
m_GR_un_01d_3	21	635	784	0.005	0.0062
m_GR_un_01d_3	22	876	1088	0.0069	0.0086
m_GR_un_01d_3	23	1127	1481	0.0089	0.0117
m_GR_un_01d_3	24	1275	1772	0.0101	0.014
m_GR_un_01d_3	25	1614	2258	0.0128	0.0178
m_GR_un_01d_3	26	2203	2947	0.0174	0.0233
m_GR_un_01d_3	27	2583	3478	0.0204	0.0275
m_GR_un_01d_3	28	3024	3639	0.0239	0.0288
m_GR_un_01d_3	29	3821	4708	0.0302	0.0372
m_GR_un_01d_3	30	4110	4620	0.0325	0.0365
m_GR_un_01d_3	31	4893	5354	0.0387	0.0423
m_GR_un_01d_3	32	5343	5827	0.0422	0.046
m_GR_un_01d_3	33	5481	6391	0.0433	0.0505
m_GR_un_01d_3	34	5788	6694	0.0457	0.0529
m_GR_un_01d_3	35	6090	6839	0.0481	0.054
m_GR_un_01d_3	36	6824	7028	0.0539	0.0555
m_GR_un_01d_3	37	6715	7735	0.0531	0.0611
m_GR_un_01d_3	38	7186	7562	0.0568	0.0597
m_GR_un_01d_3	39	7722	8019	0.061	0.0634
m_GR_un_01d_3	40	7850	8739	0.062	0.069
m_GR_un_01d_3	41	8459	9086	0.0668	0.0718
m_GR_un_01d_3	42	8396	9556	0.0663	0.0755
m_GR_un_01d_3	43	9215	9802	0.0728	0.0774
m_GR_un_01d_3	44	8722	9927	0.0689	0.0784
m_GR_un_01d_3	45	9055	9998	0.0715	0.079
m_GR_un_01d_3	46	9377	11080	0.0741	0.0875
m_GR_un_01d_3	47	9950	11203	0.0786	0.0885
m_GR_un_01d_3	48	10950	11581	0.0865	0.0915
m_GR_un_01d_3	49	10400	11552	0.0822	0.0913
m_GR_un_01d_3	50	11033	11880	0.0872	0.0939
m_GR_un_01d_3	51	11329	12372	0.0895	0.0978
m_GR_un_01d_3	52	12011	13227	0.0949	0.1045
m_GR_un_01d_3	53	12642	13234	0.0999	0.1046
m_GR_un_01d_3	54	12513	13531	0.0989	0.1069
m_GR_un_01d_3	55	13048	14471	0.1031	0.1143
m_GR_un_01d_3	56	13354	14657	0.1055	0.1158
m_GR_un_01d_3	57	13483	14732	0.1065	0.1164
m_GR_un_01d_3	58	14275	15340	0.1128	0.1212
m_GR_un_01d_3	59	13977	15717	0.1104	0.1242
m_GR_un_01d_3	60	14977	16425	0.1183	0.1298
m_GR_un_01d_3	61	15594	16771	0.1232	0.1325
m_GR_un_01d_3	62	15592	16784	0.1232	0.1326
m_GR_un_01d_3	63	16343	17799	0.1291	0.1406
m_GR_un_01d_3	64	16538	18259	0.1307	0.1443
m_GR_un_01d_3	65	17253	18628	0.1363	0.1472
m_GR_un_01d_3	66	17848	19152	0.141	0.1513
m_GR_un_01d_3	67	17992	20120	0.1422	0.159
m_GR_un_01d_3	68	18573	20910	0.1467	0.1652
m_GR_un_01d_3	69	19230	21627	0.1519	0.1709
m_GR_un_01d_3	70	19850	21716	0.1568	0.1716
m_GR_un_01d_3	71	19923	21866	0.1574	0.1728
m_GR_un_01d_3	72	20558	22884	0.1624	0.1808
m_GR_un_01d_3	73	20813	23818	0.1644	0.1882
m_GR_un_01d_3	74	22170	23771	0.1752	0.1878
m_GR_un_01d_3	75	22517	24674	0.1779	0.1949
m_GR_un_01d_3	76	23418	24697	0.185	0.1951
m_GR_un_01d_3	77	23735	26386	0.1875	0.2085
m_GR_un_01d_3	78	24994	27141	0.1975	0.2144
m_GR_un_01d_3	79	25289	28127	0.1998	0.2222
m_GR_un_01d_3	80	25893	28247	0.2046	0.2232
m_GR_un_01d_3	81	26306	29390	0.2078	0.2322
m_GR_un_01d_3	82	27193	31036	0.2149	0.2452
m_GR_un_01d_3	83	28162	30424	0.2225	0.2404
m_GR_un_01d_3	84	28178	31902	0.2226	0.2521
m_GR_un_01d_3	85	29248	33282	0.2311	0.263
m_GR_un_01d_3	86	30580	33152	0.2416	0.2619
m_GR_un_01d_3	87	31778	34677	0.2511	0.274
m_GR_un_01d_3	88	32513	36654	0.2569	0.2896
m_GR_un_01d_3	89	33396	36749	0.2639	0.2904
m_GR_un_01d_3	90	33630	36594	0.2657	0.2891
m_GR_un_01d_3	91	34638	38497	0.2737	0.3042
m_GR_un_01d_3	92	35333	38843	0.2792	0.3069
m_GR_un_01d_3	93	37348	40742	0.2951	0.3219
m_GR_un_01d_3	94	38018	42076	0.3004	0.3324
m_GR_un_01d_3	95	38989	42419	0.3081	0.3352
m_GR_un_01d_3	96	40038	42734	0.3163	0.3376
m_GR_un_01d_3	97	41258	45676	0.326	0.3609
m_GR_un_01d_3	98	42109	45739	0.3327	0.3614
m_GR_un_01d_3	99	43497	48003	0.3437	0.3793
m_GR_un_01d_3	100	44409	48824	0.3509	0.3858
m_GR_un_01d_3	101	45442	50525	0.359	0.3992
m_GR_un_01d_3	102	46556	51088	0.3678	0.4036
m_GR_un_01d_3	103	47955	52737	0.3789	0.4167
m_GR_un_01d_3	104	49577	53981	0.3917	0.4265
m_GR_un_01d_3	105	50024	55631	0.3952	0.4395
m_GR_un_01d_3	106	52088	56530	0.4115	0.4466
m_GR_un_01d_3	107	53472	57552	0.4225	0.4547
m_GR_un_01d_3	108	53597	58224	0.4235	0.46
m_GR_un_01d_3	109	55347	59057	0.4373	0.4666
m_GR_un_01d_3	110	55393	58571	0.4377	0.4628
m_GR_un_01d_3	111	56166	54568	0.4438	0.4311
m_GR_un_01d_3	112	54915	50432	0.4339	0.3985
m_GR_un_01d_3	113	54702	45627	0.4322	0.3605
m_GR_un_01d_3	114	55144	41932	0.4357	0.3313
m_GR_un_01d_3	115	56596	42376	0.4472	0.3348
m_GR_un_01d_3	116	57289	42580	0.4526	0.3364
m_GR_un_01d_3	117	59378	44701	0.4691	0.3532
m_GR_un_01d_3	118	66693	69036	0.5269	0.5455
m_GR_un_01d_3	119	67216	69628	0.5311	0.5501
m_GR_un_01d_3	120	68053	69331	0.5377	0.5478
m_GR_un_01d_3	121	68141	66174	0.5384	0.5228
m_GR_un_01d_3	122	67919	59673	0.5366	0.4715
m_GR_un_01d_3	123	66766	52480	0.5275	0.4146
m_GR_un_01d_3	124	68744	50861	0.5431	0.4019
m_GR_un_01d_3	125	69206	50875	0.5468	0.402
m_GR_un_01d_3	126	70349	51274	0.5558	0.4051
m_GR_un_01d_3	127	72017	52466	0.569	0.4145
m_GR_un_01d_3	128	77417	78062	0.6117	0.6168
m_GR_un_01d_3	129	79655	79376	0.6294	0.6271
m_GR_un_01d_3	130	80443	80010	0.6356	0.6322
m_GR_un_01d_3	131	82332	80289	0.6505	0.6344
m_GR_un_01d_3	132	81518	78668	0.6441	0.6216
m_GR_un_01d_3	133	82982	79734	0.6556	0.63
m_GR_un_01d_3	134	82966	79686	0.6555	0.6296
m_GR_un_01d_3	135	83988	80940	0.6636	0.6395
m_GR_un_01d_3	136	84678	81357	0.669	0.6428
m_GR_un_01d_3	137	81273	80918	0.6421	0.6393
m_GR_un_01d_3	138	86681	86668	0.6849	0.6848
m_GR_un_01d_3	139	89141	88848	0.7043	0.702
m_GR_un_01d_3	140	88742	88242	0.7011	0.6972
m_GR_un_01d_3	141	86591	87036	0.6842	0.6877
m_GR_un_01d_3	142	85728	85693	0.6773	0.6771
m_GR_un_01d_3	143	88878	89305	0.7022	0.7056
m_GR_un_01d_3	144	95418	96595	0.7539	0.7632
m_GR_un_01d_3	150	8215970	8209661	64.9141	64.8643
m_GR_in_02d_1	20	22	19	0.0004	0.0004
m_GR_in_02d_1	21	13	33	0.0003	0.0007
m_GR_in_02d_1	22	55	61	0.0011	0.0012
m_GR_in_02d_1	23	40	62	0.0008	0.0012
m_GR_in_02d_1	24	31	53	0.0006	0.0011
m_GR_in_02d_1	25	52	90	0.001	0.0018
m_GR_in_02d_1	26	57	85	0.0011	0.0017
m_GR_in_02d_1	27	155	198	0.0031	0.0039
m_GR_in_02d_1	28	208	224	0.0041	0.0044
m_GR_in_02d_1	29	299	348	0.0059	0.0069
m_GR_in_02d_1	30	509	524	0.0101	0.0104
m_GR_in_02d_1	31	491	526	0.0097	0.0104
m_GR_in_02d_1	32	645	732	0.0128	0.0145
m_GR_in_02d_1	33	608	717	0.012	0.0142
m_GR_in_02d_1	34	682	702	0.0135	0.0139
m_GR_in_02d_1	35	720	788	0.0143	0.0156
m_GR_in_02d_1	36	790	906	0.0157	0.018
m_GR_in_02d_1	37	757	796	0.015	0.0158
m_GR_in_02d_1	38	833	877	0.0165	0.0174
m_GR_in_02d_1	39	1178	1078	0.0233	0.0214
m_GR_in_02d_1	40	1050	1021	0.0208	0.0202
m_GR_in_02d_1	41	1115	1154	0.0221	0.0229
m_GR_in_02d_1	42	1106	1056	0.0219	0.0209
m_GR_in_02d_1	43	1163	1210	0.023	0.024
m_GR_in_02d_1	44	1130	1207	0.0224	0.0239
m_GR_in_02d_1	45	1261	1281	0.025	0.0254
m_GR_in_02d_1	46	1184	1226	0.0235	0.0243
m_GR_in_02d_1	47	1163	1304	0.023	0.0258
m_GR_in_02d_1	48	1283	1335	0.0254	0.0265
m_GR_in_02d_1	49	1289	1276	0.0255	0.0253
m_GR_in_02d_1	50	1435	1362	0.0284	0.027
m_GR_in_02d_1	51	1519	1628	0.0301	0.0323
m_GR_in_02d_1	52	1636	1665	0.0324	0.033
m_GR_in_02d_1	53	1565	1599	0.031	0.0317
m_GR_in_02d_1	54	1668	1680	0.033	0.0333
m_GR_in_02d_1	55	1609	1684	0.0319	0.0334
m_GR_in_02d_1	56	1443	1524	0.0286	0.0302
m_GR_in_02d_1	57	1706	1781	0.0338	0.0353
m_GR_in_02d_1	58	1813	1839	0.0359	0.0364
m_GR_in_02d_1	59	1528	1679	0.0303	0.0333
m_GR_in_02d_1	60	1684	1696	0.0334	0.0336
m_GR_in_02d_1	61	1810	1882	0.0359	0.0373
m_GR_in_02d_1	62	1828	1950	0.0362	0.0386
m_GR_in_02d_1	63	2147	2179	0.0425	0.0432
m_GR_in_02d_1	64	2235	2238	0.0443	0.0443
m_GR_in_02d_1	65	2148	2154	0.0426	0.0427
m_GR_in_02d_1	66	2187	2238	0.0433	0.0443
m_GR_in_02d_1	67	2241	2302	0.0444	0.0456
m_GR_in_02d_1	68	2209	2254	0.0438	0.0447
m_GR_in_02d_1	69	2346	2382	0.0465	0.0472
m_GR_in_02d_1	70	2336	2416	0.0463	0.0479
m_GR_in_02d_1	71	2473	2543	0.049	0.0504
m_GR_in_02d_1	72	2457	2548	0.0487	0.0505
m_GR_in_02d_1	73	2487	2579	0.0493	0.0511
m_GR_in_02d_1	74	2653	2744	0.0526	0.0544
m_GR_in_02d_1	75	2646	2671	0.0524	0.0529
m_GR_in_02d_1	76	2790	2852	0.0553	0.0565
m_GR_in_02d_1	77	2931	3012	0.0581	0.0597
m_GR_in_02d_1	78	2888	2993	0.0572	0.0593
m_GR_in_02d_1	79	3072	3223	0.0609	0.0639
m_GR_in_02d_1	80	3111	3313	0.0616	0.0656
m_GR_in_02d_1	81	3376	3468	0.0669	0.0687
m_GR_in_02d_1	82	3498	3614	0.0693	0.0716
m_GR_in_02d_1	83	3425	3592	0.0679	0.0712
m_GR_in_02d_1	84	3511	3631	0.0696	0.0719
m_GR_in_02d_1	85	3814	3889	0.0756	0.0771
m_GR_in_02d_1	86	3770	3814	0.0747	0.0756
m_GR_in_02d_1	87	3911	4069	0.0775	0.0806
m_GR_in_02d_1	88	3935	4205	0.078	0.0833
m_GR_in_02d_1	89	4374	4497	0.0867	0.0891
m_GR_in_02d_1	90	4331	4435	0.0858	0.0879
m_GR_in_02d_1	91	4563	4735	0.0904	0.0938
m_GR_in_02d_1	92	4578	4716	0.0907	0.0934
m_GR_in_02d_1	93	4668	4860	0.0925	0.0963
m_GR_in_02d_1	94	5022	5267	0.0995	0.1044
m_GR_in_02d_1	95	4864	5114	0.0964	0.1013
m_GR_in_02d_1	96	5591	5602	0.1108	0.111
m_GR_in_02d_1	97	5285	5542	0.1047	0.1098
m_GR_in_02d_1	98	5711	5975	0.1132	0.1184
m_GR_in_02d_1	99	5621	5851	0.1114	0.1159
m_GR_in_02d_1	100	6035	6282	0.1196	0.1245
m_GR_in_02d_1	101	6312	6376	0.1251	0.1263
m_GR_in_02d_1	102	6236	6570	0.1236	0.1302
m_GR_in_02d_1	103	6613	6872	0.131	0.1362
m_GR_in_02d_1	104	6783	7165	0.1344	0.142
m_GR_in_02d_1	105	7098	7453	0.1406	0.1477
m_GR_in_02d_1	106	7451	7550	0.1476	0.1496
m_GR_in_02d_1	107	7689	7935	0.1523	0.1572
m_GR_in_02d_1	108	7823	8075	0.155	0.16
m_GR_in_02d_1	109	7922	8154	0.157	0.1616
m_GR_in_02d_1	110	8276	8446	0.164	0.1673
m_GR_in_02d_1	111	8664	8870	0.1717	0.1757
m_GR_in_02d_1	112	9036	9265	0.179	0.1836
m_GR_in_02d_1	113	9112	9513	0.1805	0.1885
m_GR_in_02d_1	114	9318	9631	0.1846	0.1908
m_GR_in_02d_1	115	9654	9978	0.1913	0.1977
m_GR_in_02d_1	116	10214	10508	0.2024	0.2082
m_GR_in_02d_1	117	10067	10426	0.1995	0.2066
m_GR_in_02d_1	118	10340	10786	0.2049	0.2137
m_GR_in_02d_1	119	11489	11711	0.2276	0.232
m_GR_in_02d_1	120	11699	11608	0.2318	0.23
m_GR_in_02d_1	121	11338	10593	0.2246	0.2099
m_GR_in_02d_1	122	11957	11258	0.2369	0.2231
m_GR_in_02d_1	123	12355	11484	0.2448	0.2275
m_GR_in_02d_1	124	12855	12073	0.2547	0.2392
m_GR_in_02d_1	125	13594	12527	0.2693	0.2482
m_GR_in_02d_1	126	13393	12476	0.2654	0.2472
m_GR_in_02d_1	127	14152	13274	0.2804	0.263
m_GR_in_02d_1	128	14206	14410	0.2815	0.2855
m_GR_in_02d_1	129	14741	14807	0.2921	0.2934
m_GR_in_02d_1	130	15795	15734	0.3129	0.3117
m_GR_in_02d_1	131	16070	15458	0.3184	0.3063
m_GR_in_02d_1	132	16346	15455	0.3239	0.3062
m_GR_in_02d_1	133	17152	16141	0.3398	0.3198
m_GR_in_02d_1	134	17180	16380	0.3404	0.3245
m_GR_in_02d_1	135	17854	16855	0.3537	0.3339
m_GR_in_02d_1	136	17770	16739	0.3521	0.3317
m_GR_in_02d_1	137	17426	17294	0.3453	0.3426
m_GR_in_02d_1	138	19354	19298	0.3835	0.3824
m_GR_in_02d_1	139	20646	20598	0.4091	0.4081
m_GR_in_02d_1	140	21377	21376	0.4235	0.4235
m_GR_in_02d_1	141	20580	20833	0.4078	0.4128
m_GR_in_02d_1	142	20759	20684	0.4113	0.4098
m_GR_in_02d_1	143	22495	22645	0.4457	0.4487
m_GR_in_02d_1	144	25420	26379	0.5036	0.5226
m_GR_in_02d_1	150	4294201	4292865	85.0811	85.0546
m_GR_in_02d_2	20	7	13	0.0001	0.0002
m_GR_in_02d_2	21	37	48	0.0005	0.0007
m_GR_in_02d_2	22	65	104	0.0009	0.0014
m_GR_in_02d_2	23	73	126	0.001	0.0017
m_GR_in_02d_2	24	77	127	0.0011	0.0017
m_GR_in_02d_2	25	81	203	0.0011	0.0028
m_GR_in_02d_2	26	159	186	0.0022	0.0026
m_GR_in_02d_2	27	244	294	0.0034	0.004
m_GR_in_02d_2	28	421	455	0.0058	0.0063
m_GR_in_02d_2	29	566	630	0.0078	0.0087
m_GR_in_02d_2	30	836	876	0.0115	0.012
m_GR_in_02d_2	31	1135	1266	0.0156	0.0174
m_GR_in_02d_2	32	1326	1318	0.0182	0.0181
m_GR_in_02d_2	33	1415	1495	0.0194	0.0205
m_GR_in_02d_2	34	1431	1578	0.0197	0.0217
m_GR_in_02d_2	35	1329	1539	0.0183	0.0211
m_GR_in_02d_2	36	1500	1602	0.0206	0.022
m_GR_in_02d_2	37	1623	1705	0.0223	0.0234
m_GR_in_02d_2	38	1776	1805	0.0244	0.0248
m_GR_in_02d_2	39	1873	1887	0.0257	0.0259
m_GR_in_02d_2	40	2015	2027	0.0277	0.0279
m_GR_in_02d_2	41	2141	2139	0.0294	0.0294
m_GR_in_02d_2	42	2294	2293	0.0315	0.0315
m_GR_in_02d_2	43	2271	2417	0.0312	0.0332
m_GR_in_02d_2	44	2642	2667	0.0363	0.0366
m_GR_in_02d_2	45	2630	2719	0.0361	0.0374
m_GR_in_02d_2	46	2520	2734	0.0346	0.0376
m_GR_in_02d_2	47	2519	2683	0.0346	0.0369
m_GR_in_02d_2	48	2625	2787	0.0361	0.0383
m_GR_in_02d_2	49	2614	2756	0.0359	0.0379
m_GR_in_02d_2	50	3043	3038	0.0418	0.0417
m_GR_in_02d_2	51	3202	3264	0.044	0.0449
m_GR_in_02d_2	52	3011	3098	0.0414	0.0426
m_GR_in_02d_2	53	3192	3223	0.0439	0.0443
m_GR_in_02d_2	54	3430	3474	0.0471	0.0477
m_GR_in_02d_2	55	3648	3666	0.0501	0.0504
m_GR_in_02d_2	56	3437	3590	0.0472	0.0493
m_GR_in_02d_2	57	3507	3581	0.0482	0.0492
m_GR_in_02d_2	58	3658	3746	0.0503	0.0515
m_GR_in_02d_2	59	3485	3655	0.0479	0.0502
m_GR_in_02d_2	60	3733	3865	0.0513	0.0531
m_GR_in_02d_2	61	4211	4354	0.0579	0.0598
m_GR_in_02d_2	62	4132	4332	0.0568	0.0595
m_GR_in_02d_2	63	4483	4540	0.0616	0.0624
m_GR_in_02d_2	64	4377	4521	0.0601	0.0621
m_GR_in_02d_2	65	4586	4576	0.063	0.0629
m_GR_in_02d_2	66	4778	5087	0.0657	0.0699
m_GR_in_02d_2	67	5032	5259	0.0691	0.0723
m_GR_in_02d_2	68	4990	5140	0.0686	0.0706
m_GR_in_02d_2	69	4871	5038	0.0669	0.0692
m_GR_in_02d_2	70	4966	5232	0.0682	0.0719
m_GR_in_02d_2	71	5332	5467	0.0733	0.0751
m_GR_in_02d_2	72	5291	5451	0.0727	0.0749
m_GR_in_02d_2	73	5639	5807	0.0775	0.0798
m_GR_in_02d_2	74	5789	5885	0.0796	0.0809
